STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
35,39,100,1400000US35039000100,35039000100,1,Rio Arriba,NM,New Mexico,"Census Tract 1, Rio Arriba County, New Mexico",3090,611,1194,0.6748,0.171,0.4748,0.1344,0,0.0035,0.0005,0.0066,0.0106,0.0013,0,0,0,0,0,0,0,0,0.4864,0.4626,0.9764,1.9254,0.7691,0,0,0,0,0,0.3572,0.3572,0.3572,2.2932,0.0034,0.9456,0.9456,0.9456,0.5695,0.576,0,0.1018,0.026,0.4328,0.9689,2.675,0.3236,0.5741,0.3854,0.249,0.399,1.6075,0.1958,0.9835,0.4452,1.4287,0.8398,6.6568,0.4714,0,0,0,0,1,1,0.2,0,4.51,0.02,14.27,0,0,0,0,0,0,84.25,58.31,3.17,0,0,0,27.1,95.1,33.4951,11.6,0,11,10.5217,6.1,44.6,16.9,20.5,9.1,0.8,42,0.2,29.8,9,6,13.4,17.1,0.3731,0.2831,0.3472,0.9272,0.4322
35,37,958900,1400000US35037958900,35037958900,9589,Quay,NM,New Mexico,"Census Tract 9589, Quay County, New Mexico",2480,292,2350,1.3716,0.5605,0.7716,0.3335,0,0.021,0.0178,0.0529,0.0917,0.0154,0,0.2889,0,0.6259,0,0,0.9148,0.5792,0.8375,0.418,0.7396,1.9951,0.813,0.3039,0.2364,0.8546,1.3949,0.6768,0.314,0.314,0.314,4.7105,0.2278,0.3795,0.3795,0.3795,0.7895,0.5636,0.1466,0.4009,0.041,0.623,0.919,3.4836,0.5002,0.9722,0.1796,0.9147,0.1916,2.2581,0.713,0.9751,0,0.9751,0.641,7.0963,0.5438,1,0,1,0,1,3,0.6,0,5.57,0.06,18.54,0,0.11,0,0.11,0,0,1.09,54.48,6.33,4.94,7.76,0.32,21.3,20.4,47.5806,11.3,2.3,25.8,11.8692,9.1,35.9,33.5,16.7,21.8,0.1,37.7,0,37.3,10.3,8.9,13.8,13.8,0.7772,0.6494,0.9192,0.7944,0.4797
35,37,958602,1400000US35037958602,35037958602,9586.02,Quay,NM,New Mexico,"Census Tract 9586.02, Quay County, New Mexico",3100,361,2293,1.8119,0.7538,1.0119,0.5281,0,0.0185,0.0655,0.0873,0.1713,0.0262,0,0.3892,0,0,0,0,0.3892,0.2694,0.7043,0.7762,0.435,1.9155,0.763,0.4755,0.2411,0,0.7166,0.2876,0.34,0.34,0.34,3.5326,0.0579,0.7521,0.7521,0.7521,0.9486,0.8723,0.7663,0.6382,0.8543,0.1722,0.9848,5.2367,0.8436,0.6571,0.3011,0.8961,0.7659,2.6202,0.9151,0.8355,0.7622,1.5977,0.925,10.2067,0.954,1,1,0,1,1,4,0.8,0,5.48,0.12,20.31,0,3.76,0,0,0,0,20.16,83.44,10.25,30.66,8.43,0,24.75,61,66.1146,24.3,7.6,41.3,41.8067,3,50.4,18.3,19.2,20.9,5.1,13.7,1.7,37.3,10.6,6.7,16,17.1,0.7772,0.718,0.4939,0.9272,0.7146
35,37,958601,1400000US35037958601,35037958601,9586.01,Quay,NM,New Mexico,"Census Tract 9586.01, Quay County, New Mexico",2746,325,3642,1.9302,0.7968,1.1302,0.6163,0,0.0191,0.3399,0.0971,0.4561,0.0596,0,0.5541,0,0,0,0,0.5541,0.3498,0.5396,0.8335,0.5748,1.9479,0.7845,0.5562,0.6962,0,1.2524,0.6,0.3386,0.3386,0.3386,4.5491,0.197,0.7777,0.7777,0.7777,0.8655,0.7632,0.5111,0.7294,0.2722,0.4752,0.974,4.5906,0.7313,0.8533,0.9452,0.9363,0.3491,3.0839,0.9937,0.7965,0.7007,1.4972,0.8769,9.9494,0.9332,1,1,1,0,1,4,0.8,0,5.5,0.29,20.69,0,23.85,0,0,0,0,68.16,87.56999999999998,8.17,47.9,93.5,0,24.53,65.5,54.6899,17.8,4.9,49.3,20.0393,6.7,46.1,22.8,32,23,0.6,10.5,1.1,35.9,10.4,7.7,14.9,15,0.7185,0.6732,0.7342,0.8592,0.6058
35,35,940000,1400000US35035940000,35035940000,9400,Otero,NM,New Mexico,"Census Tract 9400, Otero County, New Mexico",3834,317,3780,1.5205,0.6325,0.9205,0.4525,0,0.01,0.0005,0.0121,0.0226,0.0033,0,0,0,0,0,0,0,0,0.7547,0.2824,0.9284,1.9655,0.7955,0,0.2155,0,0.2155,0.0776,0.1552,0.1552,0.1552,2.3588,0.004,0.9641,0.9641,0.9641,0.9275,0.791,0.9723,0.649,0.0259,0.9853,0.8539,5.2049,0.8384,0.1124,0.9576,0.5651,0.2881,1.9232,0.4245,0.9529,0.7238,1.6767,0.9541,9.7689,0.9165,0,1,0,1,1,3,0.6,0,5.01,0.02,15.15,0,0,0,0,0,0,10.47,42.04,4.08,0,4.95,0,2.26,97.1,62.6185,19.1,16.9,42.2,10.5121,30.7,30.4,8.3,32.9,13.5,0.4,30.3,1.3,31,16.5,5.1,25.1,14.7,0.446,0.9978,0.1933,0.8456,0.9951
35,35,902,1400000US35035000902,35035000902,9.02,Otero,NM,New Mexico,"Census Tract 9.02, Otero County, New Mexico",10917,954,5091,1.606,0.6707,1.006,0.5233,0,0.0248,0.008,0.2822,0.315,0.04,0,0,0,0,0,0,0,0,0.7014,0.2031,0.9589,1.8634,0.7298,0.2802,0.1938,0,0.474,0.1543,0.1478,0.1478,0.1478,2.8002,0.0138,0.8898,0.8898,0.8898,0.9462,0.9868,0.9364,0.3554,0.6829,0.8154,0.9081,5.6312,0.9043,0.1522,0.7621,0.6597,0.9845,2.5585,0.8899,0.9977,0.9734,1.9711,0.9996,11.0506,0.9922,0,1,0,1,1,3,0.6,0,5.68,0.04,26.16,0,0,0,0,0,0,20.83,33.01,3.56,2.17,1.93,0,1.61,86.59999999999998,65.7586,46.4,12.9,23.5,32.6564,14,34.7,9.3,26.1,15,28.5,64.6,22.2,31.4,11.6,4.8,21.2,15.3,0.4696,0.8701,0.1505,0.8721,0.965
35,35,901,1400000US35035000901,35035000901,9.01,Otero,NM,New Mexico,"Census Tract 9.01, Otero County, New Mexico",2902,464,1922,0.7514,0.2105,0.3514,0.0756,0,0.0104,0.0005,0.0067,0.0176,0.0024,0,0,0,0,0,0,0,0,0.433,0.3892,0.8592,1.6814,0.6004,0,0.3626,0,0.3626,0.1188,0.1728,0.1728,0.1728,2.2344,0.0028,0.319,0.319,0.319,0.548,0.0377,0.0484,0.0677,0.2077,0.4176,0.3602,1.6873,0.1428,0.9825,0.1832,0.9265,0.2502,2.3424,0.7732,0.8691,0.6744,1.5435,0.8996,5.8922,0.3486,1,0,1,0,0,2,0.4,0,5.05,0.02,14.28,0,0,0,0,0,0,96.02,51.97,5,0,25.47,0,4.01,16.5,32.3978,1.4,1.3,8.8,18.2896,5.9,12.6,38,16.8,22.4,0.3,16.9,0.9,36.1,9.4,9.7,11.4,11.7,0.7276,0.3966,0.9619,0.6162,0.2068
35,35,700,1400000US35035000700,35035000700,7,Otero,NM,New Mexico,"Census Tract 7, Otero County, New Mexico",5414,647,3369,0.8481,0.264,0.6481,0.2426,0,0.022,0.0125,0.0599,0.0944,0.0159,0,0,0,0,0,0,0,0,0.8117,0.3413,0.8382,1.9912,0.8106,0.3356,0.2489,0,0.5845,0.2077,0.1806,0.1806,0.1806,2.8507,0.0159,0.6232,0.6232,0.6232,0.6456,0.5593,0.7327,0.1149,0.1006,0.5295,0.7118,3.3944,0.4801,0.959,0.162,0.933,0.5938,2.6478,0.9245,0.9837,0,0.9837,0.6506,7.6491,0.6322,0,0,1,0,0,1,0.2,0,5.6,0.05,18.96,0,0,0,0,0,0,3.25,47.67,5.21,9.12,9.48,0,4.77,42.2,37.7724,11.2,7.1,11.8,14.8783,7.5,23.3,30.3,16.2,22.8,2.1,42.1,0,32.7,9.7,7.6,13.3,11.9,0.5477,0.4859,0.7108,0.6363,0.4205
35,35,603,1400000US35035000603,35035000603,6.03,Otero,NM,New Mexico,"Census Tract 6.03, Otero County, New Mexico",2030,334,1569,0.9099,0.2998,0.7099,0.2869,0,0.0312,0.0178,0.0545,0.1035,0.0172,0,0.4845,0,0,0,0,0.4845,0.3161,0.6221,0.256,0.8782,1.7563,0.6558,0.3916,0.4483,0,0.8399,0.4131,0.1433,0.1433,0.1433,3.3275,0.0414,0.4001,0.4001,0.4001,0.6776,0.6557,0.7397,0.3189,0.4774,0.4891,0.5452,3.9036,0.5922,0.8672,0.1951,0.9147,0.6037,2.5807,0.8993,0.993,0,0.993,0.6632,7.8774,0.6685,0,0,1,0,0,1,0.2,0,5.85,0.06,18.63,0,12.38,0,0,0,0,41.98,39.23,4.75,16.93,40.84,0,1.22,21.8,39.7537,13.8,7.2,21.7,25.5611,6.9,17.8,23.3,17.1,21.8,2.2,51.6,0,33.5,10.1,7.7,14.2,11.7,0.5934,0.5987,0.7342,0.6162,0.5265
35,35,602,1400000US35035000602,35035000602,6.02,Otero,NM,New Mexico,"Census Tract 6.02, Otero County, New Mexico",2872,489,2085,1.2664,0.5065,1.2664,0.7075,0,0.0368,0.0125,0.0543,0.1036,0.0172,0,0.2839,0.9052,0.622,0,0,1.8111,0.8673,0.6071,0.3127,0.9915,1.9113,0.7603,0.3415,0.3103,0.8767,1.5285,0.762,0.2148,0.2148,0.2148,5.5693,0.417,0.5526,0.5526,0.5526,0.5711,0.5681,0.8675,0.2648,0.508,0.5359,0.8287,4.1441,0.6435,0.7518,0.2205,0.9606,0.6298,2.5627,0.8917,0.9974,0.9237,1.9211,0.9969,9.1805,0.8494,0,0,0,0,0,0,0,0,6,0.05,18.62,0,0.05,0.05,0.05,0,0,46.85,44.95,2.5,9.92,17.71,1.76,8.37,34.7,33.5813,11.4,9.8,19.1,26.477,7.6,28.8,20.1,17.7,24.9,2.5,63.4,6.4,31.8,10.2,7.3,15,11.7,0.4937,0.6245,0.6363,0.6162,0.6166
35,35,601,1400000US35035000601,35035000601,6.01,Otero,NM,New Mexico,"Census Tract 6.01, Otero County, New Mexico",4137,417,3442,0.846,0.2628,0.646,0.2409,0,0.0388,0.0178,0.1302,0.1868,0.0282,0,0.3252,0.9114,0.6411,0,0,1.8777,0.9009,0.672,0.1565,0.8592,1.6877,0.6053,0.3029,0.2797,0,0.5826,0.2068,0.2108,0.2108,0.2108,4.5456,0.1964,0.5759,0.5759,0.5759,0.8128,0.1261,0.2138,0.9892,0.8951,0.0049,0.0195,3.0614,0.4059,0.0083,0.983,0.0189,0.399,1.4092,0.1104,0.5113,0.9636,1.4749,0.8653,6.5214,0.4496,0,0,0,1,0,1,0.2,0,6.05,0.06,21.86,0,0.95,0.47,0.47,0,0,27.94,26.68,5,4.8,13.52,0,8,36.9,49.5389,3.2,2.8,97.3,45,0.2,2.1,1.5,36,3.4,0.8,0.8,15.7,12,10,1.8,17.3,2.8,0.0037,0.5713,0.0064,0.004,0.8182
35,35,500,1400000US35035000500,35035000500,5,Otero,NM,New Mexico,"Census Tract 5, Otero County, New Mexico",5330,590,3748,1.481,0.6139,1.081,0.5806,0,0.0451,0.0462,0.0628,0.1541,0.0242,0,0.4482,0,0,0,0,0.4482,0.2988,1,0.2802,0.7328,2.013,0.8236,0.5451,0.4326,0.9278,1.9055,0.9347,0,0,0,4.5208,0.1916,0.6951,0.6951,0.6951,0.9196,0.8219,0.1993,0.7425,0.7126,0.4687,0.758,4.6226,0.7371,0.3278,0.8047,0.7203,0.7082,2.561,0.891,0.996,0.6383,1.6343,0.9396,9.513,0.8894,0,1,0,1,0,2,0.4,0,6.18,0.1,19.13,0,8.23,0,0,0,0,0,41.81,6.38,45.29,37.66,14.79,0,51.9,61.4071,20.8,2.7,50.5,33.953,6.6,25.2,12.8,27,16.1,3.7,58.2,0.7,30.4,10.4,6.3,15.8,11.8,0.4098,0.6732,0.4075,0.6264,0.6957
35,35,402,1400000US35035000402,35035000402,4.02,Otero,NM,New Mexico,"Census Tract 4.02, Otero County, New Mexico",7429,639,6132,0.6557,0.1616,0.6557,0.2482,0,0.0392,0.0383,0.0587,0.1362,0.0221,0,0.4006,0,0,0,0,0.4006,0.2748,0.6681,0.1074,0.7623,1.5378,0.4788,0.5205,0.4216,0.9293,1.8714,0.9312,0,0,0,3.946,0.1028,0.5871,0.5871,0.5871,0.3987,0.5636,0.4029,0.7121,0.1902,0.4328,0.4297,3.13,0.4207,0.6399,0.421,0.3952,0.6526,2.1087,0.5909,0.8801,0.4452,1.3253,0.7854,7.1511,0.5529,0,0,0,0,0,0,0,0,6.06,0.09,18.9,0,4.47,0,0,0,0,29.02,18.6,6.08,39.68,35.64,15.59,0,38.1,25.0574,11.3,4.1,47.7,17.8242,6.1,14.5,18,21,11.1,2.8,18.1,0.2,27.9,9.4,6.8,13,9,0.264,0.3966,0.516,0.2798,0.3852
35,35,401,1400000US35035000401,35035000401,4.01,Otero,NM,New Mexico,"Census Tract 4.01, Otero County, New Mexico",4355,576,2712,0.925,0.3091,0.725,0.2978,0,0.0343,0.0462,0.0574,0.1379,0.0223,0,0,0,0,0,0,0,0,0.4974,0.6451,0.7396,1.8821,0.7416,0,0,0,0,0,0,0,0,2.02,0.0014,0.5558,0.5558,0.5558,0.7109,0.391,0.537,0.6232,0.7852,0.2847,0.6097,3.9417,0.6004,0.8931,0.1406,0.8935,0.4409,2.3681,0.7902,0.5741,0.8072,1.3813,0.8148,8.2469,0.7236,0,0,1,0,0,1,0.2,0,5.94,0.1,18.81,0,0,0,0,0,0,81.09999999999998,73.37999999999998,6.33,0,0,0,0,35,41.8468,7.7,5.1,40.1,37.506,4.3,19.8,24.4,15.5,20.8,1,1.5,2.3,30.2,9.6,7.5,13.1,10.4,0.3971,0.4568,0.6866,0.4605,0.397
35,35,306,1400000US35035000306,35035000306,3.06,Otero,NM,New Mexico,"Census Tract 3.06, Otero County, New Mexico",3285,362,1904,0.6452,0.1563,0.4452,0.1187,0,0.0336,0.0462,0.0573,0.1371,0.0223,0,0,0,0,0,0,0,0,0.4667,0.5818,0.787,1.8355,0.7109,0,0,0,0,0,0,0,0,1.9726,0.0012,0.6497,0.6497,0.6497,0.5176,0.3044,0.8574,0.3515,0.387,0.2847,0.4223,3.1249,0.4194,0.8412,0.487,0.9265,0.4599,2.7146,0.9441,0,0,0,0,6.4892,0.444,0,0,1,0,0,1,0.2,0,5.92,0.1,18.8,0,0,0,0,0,0,89.06999999999998,68.28,5.83,0,0,0,0,45.6,30.8371,6.2,9.5,23.3,23.0829,4.3,14.3,22.4,21.9,22.4,1.1,0,0,31.1,9.2,8.3,11.7,10.2,0.4524,0.3389,0.8508,0.4345,0.238
35,35,305,1400000US35035000305,35035000305,3.05,Otero,NM,New Mexico,"Census Tract 3.05, Otero County, New Mexico",4295,559,2822,0.8476,0.2637,0.8476,0.3933,0,0.0368,0.0931,0.064,0.1939,0.029,0,0,0,0,0,0,0,0,1,0.854,0.6186,2.4726,0.9876,0.5765,0.3625,0,0.939,0.4546,0,0,0,3.6055,0.0653,0.6804,0.6804,0.6804,0.8444,0.5504,0.8605,0.4963,0.507,0.4328,0.6002,4.2916,0.6735,0.3748,0.8091,0.9265,0.3491,2.4595,0.8434,0.5881,0.6383,1.2264,0.7424,8.6579,0.7823,0,0,0,0,0,0,0,0,6,0.14,19.2,0,0,0,0,0,0,0,88.93,7.67,52.85,25.45,0,0,49.8,52.5094,11,9.6,31.3,26.443,6.1,19.5,13.6,27.1,22.4,0.6,1.7,0.7,31.2,9.8,7.2,13.9,10.8,0.4583,0.5157,0.6113,0.5105,0.4916
35,35,304,1400000US35035000304,35035000304,3.04,Otero,NM,New Mexico,"Census Tract 3.04, Otero County, New Mexico",3463,317,4502,0.8387,0.2591,0.6387,0.2364,0,0.0355,0.0549,0.0676,0.158,0.0245,0,0,0,0,0,0,0,0,0.6983,0.0872,0.7244,1.5099,0.4532,0.4785,0.5255,0,1.004,0.4843,0,0,0,2.6719,0.0104,0.5309,0.5309,0.5309,0.2313,0.2858,0.883,0.4621,0.4751,0.1551,0.4939,2.9863,0.3899,0.6044,0.4278,0.8832,0.4203,2.3357,0.7689,0.8746,0.8963,1.7709,0.9793,7.6238,0.6283,0,0,1,0,0,1,0.2,0,5.97,0.11,19.39,0,0,0,0,0,0,21.49,14.62,6.5,31.21,56.91,0,0,32.7,16.9189,5.9,10.3,29.2,25.4844,2.8,16.3,17.4,21.1,20.4,0.9,17.5,4.6,30.4,9.1,8.2,11.9,9.1,0.4098,0.3108,0.8343,0.293,0.2588
35,35,303,1400000US35035000303,35035000303,3.03,Otero,NM,New Mexico,"Census Tract 3.03, Otero County, New Mexico",2443,343,1696,1.0816,0.403,0.8816,0.4209,0,0.0368,0.0931,0.07,0.1999,0.0298,0,0,0,0,0,0,0,0,1,0.4642,0.516,1.9802,0.8039,0.5946,0.3144,0,0.909,0.4419,0,0,0,3.0891,0.0267,0.627,0.627,0.627,0.8191,0.3801,0.8062,0.4869,0.7536,0.6335,0.6993,4.5787,0.7287,0.6683,0.7408,0.9513,0,2.3604,0.7857,0.9214,0.7346,1.656,0.9474,9.2221,0.8549,0,1,0,0,0,1,0.2,0,6,0.14,19.53,0,0,0,0,0,0,0,58.46,8.89,57.43,18.29,0,0,42.6,50.1023,7.5,8.3,30.7,35.8641,9.3,22.8,18.5,25.7,24.1,0,23.8,1.4,30.1,10.4,6.8,15.2,10.4,0.3907,0.6732,0.516,0.4605,0.6368
35,35,200,1400000US35035000200,35035000200,2,Otero,NM,New Mexico,"Census Tract 2, Otero County, New Mexico",1770,276,4155,1.3744,0.562,0.7744,0.3354,0,0.0379,0.078,0.0589,0.1748,0.0268,0,0,0,0,0,0,0,0,1,0.9271,0.3998,2.3269,0.9605,0.7891,0.4857,0,1.2748,0.6113,0,0,0,3.7765,0.0832,0.648,0.648,0.648,0.7834,0.7296,0.4859,0.8059,0.6765,0.3622,0.8019,4.6454,0.7409,0.5867,0.0685,0.9379,0.6975,2.2906,0.7371,0.4399,0,0.4399,0.1938,8.0239,0.6912,0,1,0,1,1,3,0.6,0,6.03,0.13,18.91,0,0,0,0,0,0,0,93.76,10.92,100,48.46,0,0,45.4,47.1023,16.4,4.7,57.4,32.3988,5.2,27.3,17.1,11.6,23.1,3.5,0.4,0,30.5,10.8,6.2,17.1,12.6,0.4154,0.7575,0.3868,0.7032,0.8043
35,35,100,1400000US35035000100,35035000100,1,Otero,NM,New Mexico,"Census Tract 1, Otero County, New Mexico",1661,247,5262,1.7819,0.7429,0.9819,0.5036,0,0.0379,0.078,0.0605,0.1764,0.0269,0,0,0,0,0,0,0,0,1,0.9146,0.2461,2.1607,0.8986,0.6949,0.4523,0,1.1472,0.5505,0,0,0,3.4843,0.0539,0.8051,0.8051,0.8051,0.9109,0.8318,0.0417,0.7011,0.6347,0.4891,0.837,4.4463,0.7033,0.6102,0.9157,0.9985,0.838,3.3624,0.9991,0.5234,0.7534,1.2768,0.7634,9.8906,0.928,1,1,0,1,1,4,0.8,0,6.03,0.13,19,0,0,0,0,0,0,0,92.92,13.25,84.15,41.63,0,0,70.6,60.2047,21.4,1.2,46.7,30.7571,6.9,29.3,17.5,30.4,39.6,7.9,0.9,1.6,39.1,10.6,6.8,16.6,18.4,0.8361,0.718,0.516,0.951,0.767
35,33,955200,1400000US35033955200,35033955200,9552,Mora,NM,New Mexico,"Census Tract 9552, Mora County, New Mexico",4536,0,2840,1.2918,0.5196,0.8918,0.429,0,0.0027,0.0042,0.001,0.0079,0.0008,0,0,0,0,0,0,0,0,0.737,0.4948,0.8725,2.1043,0.8721,0.2984,0.2094,0,0.5078,0.169,0.3356,0.3356,0.3356,2.9556,0.0202,0.8767,0.8767,0.8767,0.8723,0.5414,0.8424,0.1676,0.5151,0.3448,0.9732,4.2568,0.6665,0.9595,0.0685,0.9954,0.7316,2.755,0.9543,0.963,0.5072,1.4702,0.8628,9.3587,0.8716,1,0,0,0,1,2,0.4,0,4.43,0.03,11.69,0,0,0,0,0,0,13.53,61.09,4.83,4.25,4.09,0,24.05,84.29999999999998,55.4401,10.8,9.1,14.5,26.6783,5,45.9,30.4,11.6,33.6,4.2,33.2,0.3,39.4,9.2,6.8,13.7,18,0.8444,0.3389,0.516,0.9443,0.4677
35,31,973100,1400000US35031973100,35031973100,9731,McKinley,NM,New Mexico,"Census Tract 9731, McKinley County, New Mexico",1088,217,1692,1.3701,0.5598,0.9701,0.4935,0,0.0051,0.0125,0.0189,0.0365,0.0055,0,0.2818,0.9046,0.6202,0,0,1.8066,0.8652,0.5267,0.2743,0.787,1.588,0.5235,0.2873,0.2222,0,0.5095,0.1698,0.1357,0.1357,0.1357,4.0763,0.1205,0.6281,0.6281,0.6281,0.6032,0.6775,0.7533,0.2112,0.0097,0.8909,0.9615,4.1073,0.636,0.9858,0.1654,0.9721,0.7082,2.8315,0.9693,0.87,0.7445,1.6145,0.932,9.1814,0.8496,0,1,1,0,0,2,0.4,0,4.68,0.05,15.92,0,0.03,0.03,0.03,0,0,72.26,41.18,5.83,2.98,5.89,0,0.69,42.7,35.2941,14.5,7.4,16.6,8.2105,17.4,42.7,40.5,16.3,26.3,3.7,17,1.5,29.6,10.6,8.2,13.1,12.1,0.361,0.718,0.8343,0.6563,0.397
35,31,946000,1400000US35031946000,35031946000,9460,McKinley,NM,New Mexico,"Census Tract 9460, McKinley County, New Mexico",4971,547,3685,1.7611,0.7351,1.1611,0.6375,0,0.0096,0.0549,0.0086,0.0731,0.0122,0.9257,0.3431,0,0.6653,0,0,1.9341,0.9029,0.779,0.1822,0.9627,1.9239,0.7681,0.4197,0.2526,0,0.6723,0.2594,0.1372,0.1372,0.1373,4.7406,0.2336,0.9456,0.9456,0.9456,0.9722,0.9449,0.9948,0.25,0.1128,0.9249,0.9994,5.199,0.8376,0.4214,0.9012,0.7974,0.6377,2.7577,0.955,0.9834,0,0.9834,0.6504,9.8857,0.9275,0,1,0,1,1,3,0.6,0,4.98,0.11,14.62,0.79,1.58,0,1.32,0,0,6.9,30.33,3.5,21.08,9.92,0,0.8,95.1,71.708,32.9,25.7,18.4,15.3355,19.8,77.29999999999998,14.4,29.8,17.8,2.6,41.9,0,33.3,16.5,5.9,26,19.9,0.5825,0.9978,0.3289,0.9686,0.997
35,31,945700,1400000US35031945700,35031945700,9457,McKinley,NM,New Mexico,"Census Tract 9457, McKinley County, New Mexico",2108,232,1036,1.46,0.6038,0.86,0.4032,0,0.0084,0.008,0.0108,0.0272,0.004,0,0,0,0,0,0,0,0,0.8038,0.2325,0.995,2.0313,0.834,0.2458,0,0,0.2458,0.0834,0.1267,0.1267,0.1267,2.431,0.0052,0.9356,0.9356,0.9356,0.9655,0.8949,0.9754,0.0635,0.039,0.9194,0.9995,4.8572,0.7795,0.192,0.8047,0.7047,0.7914,2.4928,0.8604,0.9364,0,0.9364,0.5974,9.222,0.8548,0,1,0,1,1,3,0.6,0,4.89,0.04,14.95,0,0,0,0,0,0,4.02,36.52,2.17,0.01,0,0,0.21,93.8,69.9191,26.2,17.5,8.5,11.6904,19.3,81.5,10.2,27,15.8,5.9,26.5,0,34.6,16,6.6,24,20.4,0.6552,0.9961,0.471,0.9731,0.9915
35,31,945600,1400000US35031945600,35031945600,9456,McKinley,NM,New Mexico,"Census Tract 9456, McKinley County, New Mexico",5490,575,4268,1.6011,0.6685,1.0011,0.5192,0,0.0233,0.279,0.0283,0.3306,0.0417,0,0,0,0.8484,0,0,0.8484,0.5126,0.5575,0.1901,0.556,1.3036,0.2634,0.7165,0.6706,0,1.3871,0.6721,0,0,0,3.8697,0.0937,0.8666,0.8666,0.8666,0.7354,0.817,0.8574,0.4944,0.2412,0.918,0.8895,4.9529,0.7966,0.206,0.9683,0.2076,0.5938,1.9757,0.47,0.9755,0.9092,1.8847,0.9939,9.6799,0.9074,0,1,0,1,1,3,0.6,0,5.64,0.25,16.83,0,0,0,28.69,0,0,62.56,31.32,8.38,89.25,89.08,0,0,82.5,43.5088,20.5,9.5,31.2,19.2154,19.2,33,10.5,33.9,8.5,2.1,37.8,5.3,28.5,12.7,5.5,18.7,13.9,0.2973,0.9429,0.257,0.8009,0.8928
35,31,945500,1400000US35031945500,35031945500,9455,McKinley,NM,New Mexico,"Census Tract 9455, McKinley County, New Mexico",6165,768,14760,0.7806,0.2263,0.7806,0.34,0,0.0198,0.1445,0.0307,0.195,0.0292,0,0,0.9373,0,0,0,0.9373,0.5856,0.67,0.6226,0.5268,1.8194,0.7005,0.3864,0.2754,0,0.6618,0.2528,0,0,0,3.6135,0.0662,0.7811,0.7811,0.7811,0.6003,0.4784,0.4444,0.5764,0.3758,0.7812,0.5419,3.7984,0.5695,0.4397,0.8222,0.5981,0.477,2.337,0.7696,0.5509,0.7121,1.263,0.7575,8.1795,0.7144,0,0,0,0,0,0,0,0,5.53,0.17,17.01,0,0,7.26,0,0,0,28.53,71.65,8.75,16.16,12.97,0,0,66.2,35.1236,9.4,4.4,36.7,22.7882,12.9,17.7,14.7,27.4,14,1.2,1.2,1.2,27.6,10.1,7,13.6,12.1,0.249,0.5987,0.5632,0.6563,0.4553
